attempted_field_goals,field_goal_percentage,three_point_percentage,made_free_throws,defensive_rebounds,total_rebounds,turnovers,personal_fouls
75,0.33035714285714285,0.18181818181818182,10,24,31,14,25
87,0.29838709677419356,0.2962962962962963,14,35,48,12,15
84,0.328,0.2962962962962963,9,33,40,14,16
79,0.3008849557522124,0.2222222222222222,16,23,31,14,18
75,0.3644067796610169,0.32558139534883723,13,34,41,13,14
84,0.29411764705882354,0.24489795918367346,25,32,44,13,21
79,0.34710743801652894,0.32432432432432434,20,29,33,6,20
72,0.3142857142857143,0.24,18,31,38,19,11
88,0.3125,0.20588235294117646,11,31,40,14,19
99,0.28776978417266186,0.23809523809523808,20,36,54,11,21
93,0.3111111111111111,0.2777777777777778,13,33,43,11,24
83,0.28448275862068967,0.25,19,25,43,17,18
81,0.2831858407079646,0.3333333333333333,13,31,46,24,22
94,0.2932330827067669,0.2692307692307692,9,21,37,16,28
69,0.34285714285714286,0.2857142857142857,23,28,35,19,19
85,0.2857142857142857,0.2857142857142857,13,32,41,12,16
76,0.3274336283185841,0.2702702702702703,17,38,45,17,16
81,0.3017241379310345,0.2,12,27,36,12,20
77,0.3125,0.36363636363636365,17,34,48,16,21
88,0.34814814814814815,0.2916666666666667,12,26,40,12,12
78,0.35,0.3142857142857143,7,23,30,14,16
75,0.3119266055045872,0.2692307692307692,28,22,29,14,19
83,0.33064516129032256,0.3,22,29,43,18,24
92,0.2698412698412698,0.25925925925925924,10,33,49,12,15
86,0.3228346456692913,0.3,8,40,53,15,15
82,0.28695652173913044,0.21428571428571427,15,32,47,15,17
83,0.3140495867768595,0.3157894736842105,17,31,43,12,16
69,0.28125,0.0,20,34,38,17,17
84,0.288135593220339,0.25,15,33,47,10,20
82,0.31092436974789917,0.21621621621621623,20,32,45,13,20
83,0.3025210084033613,0.27586206896551724,16,35,48,19,24
99,0.3310810810810811,0.29411764705882354,7,44,54,11,25
84,0.26956521739130435,0.16129032258064516,26,35,45,11,15
79,0.3524590163934426,0.22727272727272727,16,32,43,14,25
78,0.3157894736842105,0.25,22,23,31,11,16
75,0.27884615384615385,0.2692307692307692,17,27,41,18,18
75,0.3055555555555556,0.16666666666666666,15,26,33,13,17
72,0.32710280373831774,0.22580645161290322,11,37,42,13,21
83,0.2782608695652174,0.1875,10,30,41,10,16
72,0.2727272727272727,0.25925925925925924,11,30,40,21,18
79,0.33613445378151263,0.22857142857142856,14,32,43,12,15
82,0.3492063492063492,0.3125,18,38,49,11,22
83,0.26548672566371684,0.25,18,26,40,13,22
84,0.3170731707317073,0.3333333333333333,21,30,41,19,29
94,0.3037037037037037,0.20689655172413793,26,31,48,16,18
82,0.32786885245901637,0.2727272727272727,13,36,45,12,23
85,0.30327868852459017,0.2708333333333333,16,28,41,9,18
81,0.31932773109243695,0.2727272727272727,6,27,38,17,20
81,0.31932773109243695,0.32432432432432434,15,27,38,12,12
85,0.3089430894308943,0.26666666666666666,19,30,48,12,16
74,0.29523809523809524,0.22727272727272727,19,28,35,15,20
80,0.3277310924369748,0.2916666666666667,19,30,41,14,9
83,0.33064516129032256,0.2857142857142857,6,27,37,17,17
80,0.3103448275862069,0.3548387096774194,11,27,43,14,15
80,0.3162393162393162,0.275,10,22,36,10,12
85,0.3511450381679389,0.3076923076923077,22,35,52,11,25
91,0.2540983606557377,0.2,29,21,42,9,19
78,0.2909090909090909,0.23333333333333334,25,36,44,12,19
85,0.31451612903225806,0.21052631578947367,17,38,43,7,24
78,0.30973451327433627,0.18518518518518517,13,30,42,11,15
71,0.29,0.25925925925925924,11,26,34,15,17
75,0.27184466019417475,0.15384615384615385,13,29,39,16,21
80,0.2727272727272727,0.35294117647058826,14,33,51,18,19
78,0.3389830508474576,0.2564102564102564,19,36,42,17,16
90,0.3023255813953488,0.225,9,32,45,17,18
79,0.3130434782608696,0.23076923076923078,15,28,37,16,19
85,0.3089430894308943,0.2222222222222222,27,34,49,12,21
96,0.28888888888888886,0.21875,8,28,43,17,15
82,0.3492063492063492,0.3,8,36,42,17,22
83,0.2905982905982906,0.1875,19,33,51,16,17
85,0.3253968253968254,0.26666666666666666,11,31,38,7,17
83,0.30833333333333335,0.2,13,30,48,15,24
77,0.3,0.2916666666666667,17,26,38,13,19
81,0.3017241379310345,0.3333333333333333,14,24,35,9,18
74,0.3333333333333333,0.35714285714285715,21,31,43,12,15
75,0.34210526315789475,0.3333333333333333,23,23,36,14,24
70,0.33962264150943394,0.30434782608695654,20,22,33,15,26
86,0.3008130081300813,0.2708333333333333,13,26,40,13,21
72,0.35135135135135137,0.26666666666666666,25,29,35,11,13
95,0.2857142857142857,0.28,16,36,45,14,25
87,0.304,0.2692307692307692,29,45,58,15,17
75,0.3181818181818182,0.25,17,26,33,14,24
78,0.30357142857142855,0.25,29,28,44,14,15
95,0.2857142857142857,0.29411764705882354,14,33,54,10,23
88,0.2845528455284553,0.24390243902439024,21,32,48,11,18
86,0.3008130081300813,0.19047619047619047,14,35,53,19,21
77,0.3185840707964602,0.34210526315789475,18,18,24,8,18
80,0.2857142857142857,0.2,27,33,51,20,22
86,0.3008130081300813,0.3,18,25,37,15,29
78,0.30357142857142855,0.2727272727272727,23,40,49,15,20
95,0.2748091603053435,0.25,17,34,49,13,24
84,0.3,0.2647058823529412,19,39,52,15,16
94,0.27692307692307694,0.2727272727272727,11,30,44,11,19
88,0.2903225806451613,0.21739130434782608,14,22,35,9,22
62,0.37373737373737376,0.34615384615384615,20,33,35,14,24
89,0.31007751937984496,0.2608695652173913,17,25,39,11,21
75,0.358974358974359,0.2894736842105263,30,34,41,10,20
86,0.2711864406779661,0.11764705882352941,18,32,48,15,23
80,0.33884297520661155,0.36,13,31,37,15,26
75,0.27884615384615385,0.09523809523809523,17,28,42,20,18
74,0.3333333333333333,0.16666666666666666,15,28,37,12,21
85,0.2608695652173913,0.2,15,33,44,16,19
88,0.2903225806451613,0.2727272727272727,15,39,56,16,17
78,0.30973451327433627,0.2857142857142857,6,28,38,12,16
83,0.3140495867768595,0.275,13,28,39,7,11
77,0.3063063063063063,0.34615384615384615,6,33,38,15,21
81,0.2956521739130435,0.2857142857142857,14,38,48,13,12
86,0.31746031746031744,0.375,18,27,42,15,11
85,0.3560606060606061,0.37777777777777777,10,23,33,11,22
92,0.3333333333333333,0.3333333333333333,22,28,42,12,27
86,0.3333333333333333,0.36666666666666664,34,29,40,9,18
84,0.29411764705882354,0.2,18,22,44,10,19
72,0.32710280373831774,0.2564102564102564,17,24,33,6,24
78,0.35,0.2631578947368421,16,39,47,18,14
96,0.2781954887218045,0.12,18,23,36,9,17
82,0.28695652173913044,0.2,22,32,43,16,24
84,0.30578512396694213,0.3103448275862069,16,33,45,15,19
98,0.27941176470588236,0.0,17,42,59,9,20
92,0.264,0.28,21,38,50,11,21
83,0.3025210084033613,0.23809523809523808,22,42,57,21,15
94,0.27692307692307694,0.1724137931034483,17,32,44,14,22
80,0.3277310924369748,0.23809523809523808,16,33,44,17,21
80,0.2857142857142857,0.23809523809523808,20,30,36,16,22
85,0.24778761061946902,0.14285714285714285,10,34,46,12,20
90,0.296875,0.29411764705882354,14,42,58,12,18
90,0.2682926829268293,0.27586206896551724,26,26,44,7,17
85,0.34108527131782945,0.34146341463414637,13,36,48,11,24
79,0.29464285714285715,0.26666666666666666,11,24,32,16,25
87,0.29838709677419356,0.23333333333333334,16,37,53,19,17
76,0.2897196261682243,0.2222222222222222,14,31,42,22,19
89,0.288,0.1875,17,30,47,15,16
83,0.30833333333333335,0.3076923076923077,28,39,51,16,25
91,0.29457364341085274,0.23529411764705882,22,30,40,10,25
79,0.2818181818181818,0.2647058823529412,9,24,37,17,15
86,0.3384615384615385,0.2962962962962963,3,30,45,12,11
86,0.312,0.1111111111111111,14,33,44,12,18
76,0.3391304347826087,0.18181818181818182,17,34,36,11,12
70,0.3333333333333333,0.2222222222222222,16,37,45,18,15
81,0.2894736842105263,0.2962962962962963,19,25,32,9,20
76,0.2962962962962963,0.2631578947368421,6,25,31,15,14
77,0.33043478260869563,0.2692307692307692,9,33,45,16,9
87,0.275,0.13043478260869565,19,32,44,11,16
92,0.3381294964028777,0.23076923076923078,10,34,46,12,21
107,0.3141025641025641,0.25,11,34,49,20,20
103,0.3087248322147651,0.2564102564102564,13,32,47,19,22
79,0.34710743801652894,0.13333333333333333,10,29,37,19,19
82,0.3492063492063492,0.3,21,29,38,15,13
73,0.2912621359223301,0.30434782608695654,22,27,38,19,18
73,0.34234234234234234,0.3142857142857143,18,33,39,16,19
88,0.30158730158730157,0.22727272727272727,13,37,48,12,26
79,0.2818181818181818,0.16666666666666666,16,32,41,14,15
77,0.3,0.19047619047619047,11,31,44,14,21
82,0.28695652173913044,0.26666666666666666,5,27,42,12,24
89,0.31007751937984496,0.20833333333333334,8,21,32,10,18
69,0.3235294117647059,0.25925925925925924,23,34,45,21,12
88,0.2903225806451613,0.2962962962962963,16,39,58,17,25
77,0.27358490566037735,0.16,25,33,43,11,18
88,0.30158730158730157,0.3076923076923077,8,35,49,9,22
74,0.308411214953271,0.26666666666666666,21,32,43,9,11
84,0.288135593220339,0.2413793103448276,16,34,47,16,22
72,0.3076923076923077,0.1875,24,31,35,14,20
83,0.3025210084033613,0.28,18,23,36,11,17
76,0.3333333333333333,0.3103448275862069,8,33,45,19,22
71,0.3486238532110092,0.34375,16,39,44,16,19
80,0.26605504587155965,0.15,16,29,41,14,21
85,0.30327868852459017,0.22580645161290322,15,26,41,17,17
81,0.35714285714285715,0.32142857142857145,9,31,37,14,18
74,0.3148148148148148,0.2631578947368421,18,30,39,20,18
84,0.35877862595419846,0.4,15,33,41,16,22
77,0.33043478260869563,0.375,11,32,41,11,25
64,0.28888888888888886,0.25925925925925924,17,25,36,20,22
82,0.359375,0.2857142857142857,20,35,45,10,21
83,0.30833333333333335,0.23076923076923078,17,24,31,11,19
80,0.3333333333333333,0.1875,17,33,42,18,16
93,0.32608695652173914,0.3055555555555556,11,29,45,15,21
89,0.2992125984251969,0.2571428571428571,9,29,40,10,25
77,0.32456140350877194,0.19230769230769232,21,34,42,11,17
71,0.297029702970297,0.23809523809523808,32,28,39,16,25
80,0.3220338983050847,0.2222222222222222,19,25,34,13,26
109,0.3057324840764331,0.34146341463414637,9,41,62,17,23
98,0.3194444444444444,0.25,23,39,47,10,18
81,0.3135593220338983,0.34285714285714286,19,35,44,13,25
78,0.30357142857142855,0.2631578947368421,19,32,42,16,22
83,0.33064516129032256,0.275,21,27,38,14,23
94,0.3237410071942446,0.35294117647058826,24,28,48,10,23
71,0.3425925925925926,0.36,16,30,38,16,15
90,0.28,0.25,14,22,37,13,18
88,0.2786885245901639,0.16,21,28,43,15,18
84,0.3225806451612903,0.37037037037037035,18,35,49,18,20
81,0.2894736842105263,0.225,12,40,47,16,19
84,0.27586206896551724,0.2,13,38,50,14,12
76,0.3333333333333333,0.14285714285714285,19,28,36,8,17
79,0.3130434782608696,0.2682926829268293,11,27,38,13,17
88,0.3125,0.2903225806451613,10,32,41,11,17
83,0.3140495867768595,0.27586206896551724,13,33,38,13,12
86,0.2892561983471074,0.2727272727272727,12,23,35,10,18
87,0.33587786259541985,0.2222222222222222,15,36,53,17,17
78,0.2972972972972973,0.28,7,25,35,15,19
71,0.3238095238095238,0.2962962962962963,24,34,44,17,16
82,0.28695652173913044,0.3333333333333333,19,34,43,10,18
83,0.2782608695652174,0.19047619047619047,15,35,44,14,17
82,0.2743362831858407,0.2702702702702703,15,26,38,10,16
76,0.3153153153153153,0.18181818181818182,10,39,51,20,21
72,0.2871287128712871,0.2727272727272727,13,33,40,18,23
85,0.3253968253968254,0.2857142857142857,12,34,44,8,18
95,0.2962962962962963,0.3142857142857143,14,36,46,13,19
93,0.29545454545454547,0.2857142857142857,23,39,56,12,18
73,0.27722772277227725,0.23076923076923078,22,24,36,12,23
76,0.3090909090909091,0.25,20,31,43,12,24
78,0.3275862068965517,0.35135135135135137,13,35,43,14,15
86,0.29508196721311475,0.27586206896551724,14,30,40,11,16
94,0.31386861313868614,0.3,8,43,60,17,24
88,0.2727272727272727,0.16666666666666666,14,30,43,14,15
77,0.33620689655172414,0.23684210526315788,12,25,35,14,16
74,0.36752136752136755,0.3870967741935484,11,31,38,14,20
87,0.28688524590163933,0.2,14,34,43,9,19
80,0.2982456140350877,0.2916666666666667,21,43,52,18,19
82,0.31666666666666665,0.125,13,27,37,11,26
77,0.3063063063063063,0.3333333333333333,21,32,48,15,22
87,0.2926829268292683,0.13636363636363635,12,31,44,9,23
86,0.31746031746031744,0.22580645161290322,17,36,52,11,15
85,0.30327868852459017,0.1724137931034483,25,32,41,7,22
82,0.31092436974789917,0.2777777777777778,18,40,51,16,23
83,0.33064516129032256,0.2682926829268293,12,28,46,17,16
86,0.312,0.3333333333333333,13,23,34,11,19
86,0.3435114503816794,0.2558139534883721,15,27,39,24,22
77,0.36363636363636365,0.34285714285714286,22,30,34,19,21
77,0.33043478260869563,0.23333333333333334,33,24,35,15,29
71,0.3238095238095238,0.375,37,27,36,17,32
86,0.312,0.2631578947368421,9,32,41,13,13
88,0.3230769230769231,0.23076923076923078,15,36,47,10,14
80,0.3220338983050847,0.25,19,25,36,10,15
80,0.3548387096774194,0.3333333333333333,11,26,36,16,23
82,0.31666666666666665,0.3103448275862069,15,27,40,18,24
75,0.3181818181818182,0.21052631578947367,29,27,39,12,16
82,0.29914529914529914,0.3142857142857143,17,25,38,15,20
79,0.3305084745762712,0.2857142857142857,13,30,42,15,17
85,0.2672413793103448,0.23076923076923078,12,40,56,16,16
87,0.2809917355371901,0.30434782608695654,12,36,49,8,22
86,0.26495726495726496,0.18518518518518517,16,25,38,13,15
73,0.34234234234234234,0.3870967741935484,13,41,46,18,22
94,0.3237410071942446,0.30952380952380953,21,41,53,21,18
83,0.28448275862068967,0.21052631578947367,20,30,36,24,19
68,0.29896907216494845,0.15789473684210525,11,31,41,16,17
89,0.288,0.20833333333333334,4,32,49,8,17
76,0.30275229357798167,0.23529411764705882,15,38,51,20,17
98,0.2898550724637681,0.27586206896551724,16,31,45,5,19
97,0.31690140845070425,0.10526315789473684,15,35,46,4,23
89,0.3358208955223881,0.21739130434782608,16,40,51,10,14
82,0.359375,0.35714285714285715,16,35,44,8,18
81,0.3076923076923077,0.21739130434782608,11,25,35,7,13
85,0.2975206611570248,0.19047619047619047,9,31,45,13,14
76,0.3090909090909091,0.25806451612903225,13,33,39,11,14
81,0.3360655737704918,0.2962962962962963,21,38,44,11,9
95,0.2857142857142857,0.058823529411764705,9,32,46,11,21
77,0.3185840707964602,0.30303030303030304,12,23,33,12,18
82,0.32231404958677684,0.25,12,31,47,16,13
80,0.2920353982300885,0.2777777777777778,25,28,38,16,24
78,0.3333333333333333,0.3076923076923077,21,32,41,12,26
86,0.29508196721311475,0.2413793103448276,17,25,35,12,23
82,0.3492063492063492,0.3333333333333333,20,35,45,13,21
70,0.32038834951456313,0.2857142857142857,21,40,52,18,19
94,0.25984251968503935,0.2,11,34,49,11,31
90,0.3233082706766917,0.34285714285714286,6,32,36,14,16
84,0.3488372093023256,0.35555555555555557,17,36,40,9,11
82,0.2743362831858407,0.21428571428571427,18,26,44,16,22
70,0.2857142857142857,0.32432432432432434,20,27,38,18,19
78,0.3217391304347826,0.25,14,31,41,13,20
87,0.33587786259541985,0.25,21,29,43,5,15
85,0.32,0.2222222222222222,26,24,33,7,17
88,0.3230769230769231,0.25806451612903225,18,32,50,16,24
74,0.27450980392156865,0.19047619047619047,13,25,35,16,18
73,0.3706896551724138,0.3,12,32,36,13,16
78,0.2777777777777778,0.14705882352941177,13,32,46,13,18
82,0.31092436974789917,0.23333333333333334,11,37,52,15,26
86,0.29508196721311475,0.2571428571428571,16,21,37,13,20
75,0.34210526315789475,0.2857142857142857,17,31,44,17,15
86,0.3228346456692913,0.26666666666666666,13,45,51,10,22
94,0.2824427480916031,0.12,22,38,52,7,17
83,0.33064516129032256,0.2903225806451613,4,30,39,5,11
82,0.3050847457627119,0.3333333333333333,4,33,47,13,17
81,0.3360655737704918,0.25,12,34,47,16,22
84,0.3,0.2127659574468085,18,24,37,10,19
82,0.3333333333333333,0.3125,11,34,42,10,25
79,0.2882882882882883,0.2777777777777778,20,32,44,14,23
71,0.3238095238095238,0.3076923076923077,17,31,39,13,17
71,0.3106796116504854,0.26666666666666666,11,24,27,10,22
88,0.30158730158730157,0.15789473684210525,18,31,46,10,19
87,0.2809917355371901,0.19230769230769232,21,35,50,13,20
80,0.26605504587155965,0.21621621621621623,28,27,38,14,18
84,0.3333333333333333,0.34285714285714286,19,40,53,20,27
90,0.296875,0.23809523809523808,11,32,46,10,20
83,0.33064516129032256,0.1724137931034483,17,38,49,11,16
83,0.2966101694915254,0.1875,8,33,41,19,25
77,0.27358490566037735,0.23809523809523808,26,37,48,16,14
94,0.3037037037037037,0.2631578947368421,17,39,47,13,24
89,0.32061068702290074,0.2777777777777778,25,39,46,9,16
89,0.34074074074074073,0.34615384615384615,16,32,40,8,23
88,0.3282442748091603,0.22727272727272727,19,34,47,16,16
76,0.3333333333333333,0.34615384615384615,25,28,38,12,13
73,0.3302752293577982,0.2962962962962963,13,28,34,19,23
77,0.3185840707964602,0.29411764705882354,19,26,35,6,16
78,0.3217391304347826,0.2727272727272727,11,28,36,12,22
84,0.30578512396694213,0.2631578947368421,10,34,44,16,18
85,0.31451612903225806,0.1875,14,33,45,13,16
70,0.3069306930693069,0.15384615384615385,13,27,36,18,18
77,0.3474576271186441,0.25806451612903225,12,29,36,11,20
84,0.25663716814159293,0.10526315789473684,24,25,41,11,18
87,0.33076923076923076,0.25,16,34,49,12,26
83,0.30833333333333335,0.2727272727272727,21,35,52,13,17
86,0.31746031746031744,0.21428571428571427,11,28,39,7,26
77,0.26666666666666666,0.20930232558139536,18,28,35,13,11
82,0.32231404958677684,0.3076923076923077,10,38,48,12,18
85,0.24107142857142858,0.19047619047619047,17,31,47,18,15
89,0.31007751937984496,0.3076923076923077,10,37,49,14,28
78,0.3333333333333333,0.30434782608695654,21,34,40,13,22
82,0.31092436974789917,0.32,22,35,43,14,24
75,0.29245283018867924,0.2564102564102564,12,32,38,17,20
85,0.2916666666666667,0.16666666666666666,12,39,56,13,17
76,0.3153153153153153,0.1935483870967742,26,26,36,12,22
82,0.3333333333333333,0.3,19,32,47,15,31
81,0.2894736842105263,0.2702702702702703,10,28,41,15,14
81,0.2831858407079646,0.2857142857142857,18,29,45,14,18
80,0.3103448275862069,0.2631578947368421,19,29,48,15,20
65,0.3157894736842105,0.2,24,24,28,12,22
83,0.3515625,0.2826086956521739,12,27,35,19,20
87,0.30952380952380953,0.3,17,32,49,25,21
84,0.288135593220339,0.3142857142857143,6,28,40,20,19
75,0.34210526315789475,0.37037037037037035,21,37,47,18,12
89,0.31007751937984496,0.1,6,29,38,10,16
75,0.3119266055045872,0.21052631578947367,8,33,40,20,18
76,0.3448275862068966,0.25,21,32,43,17,24
79,0.27522935779816515,0.25,25,25,39,15,27
89,0.3153846153846154,0.25,25,42,54,20,28
91,0.3208955223880597,0.3333333333333333,18,34,41,16,26
85,0.31451612903225806,0.15789473684210525,8,28,44,12,15
68,0.2916666666666667,0.2564102564102564,15,28,36,18,19
90,0.2857142857142857,0.24,15,19,41,9,16
85,0.34108527131782945,0.22580645161290322,18,30,51,12,19
79,0.31896551724137934,0.2608695652173913,26,31,43,17,23
91,0.28346456692913385,0.23333333333333334,25,27,44,13,25
86,0.312,0.27586206896551724,13,38,44,10,10
85,0.31451612903225806,0.2692307692307692,11,36,42,9,20
78,0.2641509433962264,0.2647058823529412,26,27,41,19,28
76,0.3391304347826087,0.26666666666666666,28,35,48,19,22
82,0.2743362831858407,0.21739130434782608,13,26,39,13,14
92,0.30303030303030304,0.13043478260869565,12,37,59,12,18
72,0.3076923076923077,0.2,20,25,30,16,17
90,0.34306569343065696,0.2631578947368421,11,32,41,7,21
86,0.3008130081300813,0.4,12,28,39,13,22
91,0.29457364341085274,0.23809523809523808,16,33,52,13,13
88,0.3230769230769231,0.26666666666666666,18,31,40,8,19
85,0.3253968253968254,0.2777777777777778,14,33,45,13,19
84,0.29411764705882354,0.15,13,36,41,14,17
85,0.3253968253968254,0.24242424242424243,19,42,50,15,17
92,0.30303030303030304,0.1875,25,26,45,11,20
80,0.3333333333333333,0.23529411764705882,13,30,44,22,27
101,0.30344827586206896,0.2727272727272727,15,27,44,8,21
82,0.31666666666666665,0.25,19,35,48,18,20
81,0.2636363636363636,0.2222222222222222,7,29,39,8,15
82,0.31666666666666665,0.27586206896551724,15,40,50,9,12
69,0.3490566037735849,0.2,16,35,42,17,19
79,0.2818181818181818,0.2631578947368421,14,21,32,14,21
77,0.33043478260869563,0.21428571428571427,22,29,41,16,20
76,0.3090909090909091,0.25806451612903225,16,24,31,16,18
78,0.2972972972972973,0.3333333333333333,19,20,31,16,24
82,0.3492063492063492,0.4166666666666667,20,31,47,20,21
73,0.3113207547169811,0.2222222222222222,16,23,32,19,15
83,0.3252032520325203,0.2777777777777778,10,28,42,14,15
74,0.34513274336283184,0.25,18,27,36,10,21
76,0.2897196261682243,0.30434782608695654,20,28,42,13,21
